,time,open,high,low,close,volume
351,1672540200000,8.09e-06,8.1e-06,8.09e-06,8.1e-06,841421195.0
352,1672540500000,8.09e-06,8.1e-06,8.09e-06,8.1e-06,599376423.0
353,1672540800000,8.1e-06,8.1e-06,8.08e-06,8.08e-06,4024582568.0
354,1672541100000,8.08e-06,8.09e-06,8.08e-06,8.09e-06,134670542.0
355,1672541400000,8.09e-06,8.09e-06,8.08e-06,8.08e-06,1070071650.0
356,1672541700000,8.09e-06,8.09e-06,8.08e-06,8.09e-06,2368982159.0
357,1672542000000,8.09e-06,8.09e-06,8.07e-06,8.08e-06,3485818886.0
358,1672542300000,8.08e-06,8.08e-06,8.07e-06,8.08e-06,1466606553.0
359,1672542600000,8.08e-06,8.08e-06,8.07e-06,8.07e-06,1038255718.0
360,1672542900000,8.07e-06,8.07e-06,8.06e-06,8.07e-06,3534608593.0
361,1672543200000,8.06e-06,8.07e-06,8.05e-06,8.06e-06,1432150362.0
362,1672543500000,8.06e-06,8.06e-06,8.05e-06,8.05e-06,663278097.0
363,1672543800000,8.06e-06,8.07e-06,8.05e-06,8.07e-06,7674235570.0
364,1672544100000,8.07e-06,8.07e-06,8.06e-06,8.06e-06,454508264.0
365,1672544400000,8.07e-06,8.07e-06,8.06e-06,8.06e-06,808332576.0
366,1672544700000,8.07e-06,8.07e-06,8.06e-06,8.06e-06,224203149.0
367,1672545000000,8.07e-06,8.07e-06,8.06e-06,8.06e-06,973020817.0
368,1672545300000,8.06e-06,8.07e-06,8.06e-06,8.07e-06,969944933.0
369,1672545600000,8.07e-06,8.08e-06,8.06e-06,8.07e-06,1995387026.0
370,1672545900000,8.07e-06,8.07e-06,8.06e-06,8.07e-06,6141058946.0
371,1672546200000,8.07e-06,8.07e-06,8.05e-06,8.05e-06,3207489873.0
372,1672546500000,8.06e-06,8.07e-06,8.05e-06,8.06e-06,5937409987.0
373,1672546800000,8.05e-06,8.06e-06,8.04e-06,8.06e-06,8990116100.0
374,1672547100000,8.06e-06,8.06e-06,8.05e-06,8.06e-06,502219534.0
375,1672547400000,8.06e-06,8.06e-06,8.03e-06,8.05e-06,5352552160.0
376,1672547700000,8.05e-06,8.05e-06,8.04e-06,8.05e-06,282625603.0
377,1672548000000,8.04e-06,8.04e-06,8.02e-06,8.03e-06,7071770212.0
378,1672548300000,8.03e-06,8.03e-06,8.01e-06,8.03e-06,4085768911.0
379,1672548600000,8.02e-06,8.04e-06,8.01e-06,8.03e-06,12768845458.0
380,1672548900000,8.02e-06,8.03e-06,8.01e-06,8.02e-06,8844164671.0
381,1672549200000,8.02e-06,8.03e-06,8.01e-06,8.03e-06,6612038735.0
382,1672549500000,8.03e-06,8.03e-06,8.02e-06,8.03e-06,839247744.0
383,1672549800000,8.03e-06,8.03e-06,8.01e-06,8.01e-06,6900340890.0
384,1672550100000,8.01e-06,8.02e-06,8.01e-06,8.01e-06,3039759362.0
385,1672550400000,8.02e-06,8.03e-06,8.01e-06,8.03e-06,12460342298.0
386,1672550700000,8.02e-06,8.04e-06,8.02e-06,8.04e-06,2295509582.0
387,1672551000000,8.03e-06,8.04e-06,8.03e-06,8.03e-06,180093232.0
388,1672551300000,8.03e-06,8.04e-06,8.03e-06,8.04e-06,620211428.0
389,1672551600000,8.03e-06,8.04e-06,8.03e-06,8.03e-06,1903380819.0
390,1672551900000,8.03e-06,8.04e-06,8.03e-06,8.04e-06,1379679557.0
391,1672552200000,8.04e-06,8.04e-06,8.03e-06,8.04e-06,3071464978.0
392,1672552500000,8.03e-06,8.05e-06,8.03e-06,8.05e-06,2928607096.0
393,1672552800000,8.05e-06,8.06e-06,8.04e-06,8.05e-06,6821648575.0
394,1672553100000,8.05e-06,8.06e-06,8.05e-06,8.06e-06,1300349470.0
395,1672553400000,8.05e-06,8.06e-06,8.05e-06,8.06e-06,615540983.0
396,1672553700000,8.06e-06,8.06e-06,8.05e-06,8.06e-06,253834665.0
397,1672554000000,8.05e-06,8.06e-06,8.05e-06,8.06e-06,832545962.0
398,1672554300000,8.05e-06,8.06e-06,8.05e-06,8.06e-06,396279917.0
399,1672554600000,8.06e-06,8.06e-06,8.04e-06,8.05e-06,14315838926.0
400,1672554900000,8.05e-06,8.05e-06,8.03e-06,8.04e-06,6387243770.0
401,1672555200000,8.03e-06,8.06e-06,8.03e-06,8.06e-06,5119602420.0
402,1672555500000,8.05e-06,8.05e-06,8.04e-06,8.05e-06,3356084727.0
403,1672555800000,8.04e-06,8.05e-06,8.04e-06,8.04e-06,1119241438.0
404,1672556100000,8.04e-06,8.05e-06,8.04e-06,8.05e-06,946318585.0
405,1672556400000,8.05e-06,8.05e-06,8.04e-06,8.05e-06,2117804149.0
406,1672556700000,8.04e-06,8.05e-06,8.03e-06,8.04e-06,2089776838.0
407,1672557000000,8.03e-06,8.04e-06,8.02e-06,8.03e-06,5700819422.0
408,1672557300000,8.03e-06,8.03e-06,8.01e-06,8.01e-06,6373681624.0
409,1672557600000,8.02e-06,8.02e-06,8.01e-06,8.01e-06,496793164.0
410,1672557900000,8.02e-06,8.02e-06,8e-06,8.02e-06,10838948392.0
411,1672558200000,8.01e-06,8.03e-06,8.01e-06,8.02e-06,2832894525.0
412,1672558500000,8.02e-06,8.02e-06,8.01e-06,8.02e-06,4499894500.0
413,1672558800000,8.02e-06,8.03e-06,8.01e-06,8.03e-06,3691225390.0
414,1672559100000,8.03e-06,8.03e-06,8.02e-06,8.03e-06,1379279960.0
415,1672559400000,8.02e-06,8.04e-06,8.02e-06,8.03e-06,8061342585.0
416,1672559700000,8.04e-06,8.04e-06,8.03e-06,8.03e-06,171252724.0
417,1672560000000,8.03e-06,8.04e-06,8.03e-06,8.04e-06,1472383866.0
