,time,open,high,low,close,volume
45,1672316700000,1198.52,1198.75,1197.71,1198.33,1104.6207
46,1672317000000,1198.32,1198.7,1197.87,1198.03,462.1665
47,1672317300000,1198.04,1198.43,1197.73,1197.85,289.0069
48,1672317600000,1197.85,1198.59,1197.75,1198.57,384.9608
49,1672317900000,1198.56,1198.83,1198.56,1198.78,396.819
50,1672318200000,1198.78,1199.13,1198.48,1198.52,439.3044
51,1672318500000,1198.53,1199.48,1198.46,1199.24,534.1491
52,1672318800000,1199.23,1199.42,1198.73,1198.92,359.418
53,1672319100000,1198.93,1199.44,1198.63,1199.39,386.1905
54,1672319400000,1199.38,1199.62,1198.89,1199.33,596.3836
55,1672319700000,1199.33,1199.68,1199.14,1199.26,521.3553
56,1672320000000,1199.25,1200.49,1198.41,1200.49,922.5199
57,1672320300000,1200.49,1202.38,1200.08,1200.38,2513.3068
58,1672320600000,1200.39,1206.31,1198.16,1201.33,7461.5676
59,1672320900000,1201.32,1203.57,1201.08,1203.08,2155.1237
60,1672321200000,1203.07,1203.24,1201.67,1202.74,815.9334
61,1672321500000,1202.75,1203.43,1201.76,1201.93,974.852
62,1672321800000,1201.93,1201.94,1200.63,1200.88,751.2354
63,1672322100000,1200.89,1201.67,1200.4,1200.49,480.2926
64,1672322400000,1200.5,1200.58,1200.16,1200.17,375.1456
65,1672322700000,1200.17,1200.44,1199.64,1200.0,547.3882
66,1672323000000,1200.0,1201.07,1200.0,1200.12,339.9924
67,1672323300000,1200.12,1201.2,1199.8,1201.19,725.2461
68,1672323600000,1201.19,1202.46,1201.19,1202.21,717.598
69,1672323900000,1202.21,1202.49,1201.66,1201.66,671.2083
70,1672324200000,1201.66,1204.44,1200.17,1203.72,3326.0872
71,1672324500000,1203.72,1204.29,1203.3,1203.95,1173.526
72,1672324800000,1203.96,1205.35,1203.42,1203.49,1634.4044
73,1672325100000,1203.48,1203.85,1202.65,1203.45,942.8477
74,1672325400000,1203.45,1204.14,1201.84,1202.47,819.6436
75,1672325700000,1202.48,1202.76,1201.5,1202.06,761.5867
76,1672326000000,1202.06,1203.15,1201.52,1203.15,981.9262
77,1672326300000,1203.15,1206.57,1202.85,1205.27,2867.9532
78,1672326600000,1205.27,1205.7,1204.0,1204.7,1021.2317
79,1672326900000,1204.71,1205.0,1203.75,1204.51,781.4086
80,1672327200000,1204.52,1204.52,1203.1,1203.17,617.3856
81,1672327500000,1203.17,1203.18,1202.66,1202.66,522.5239
82,1672327800000,1202.67,1203.37,1202.23,1202.83,870.0156
83,1672328100000,1202.84,1203.38,1202.78,1203.36,391.2965
84,1672328400000,1203.35,1203.84,1203.2,1203.39,515.9318
85,1672328700000,1203.4,1203.4,1201.85,1202.09,819.158
86,1672329000000,1202.08,1202.45,1201.0,1201.72,5126.7833
87,1672329300000,1201.72,1201.73,1201.0,1201.17,885.5038
88,1672329600000,1201.18,1201.2,1199.61,1199.61,813.3661
89,1672329900000,1199.61,1199.98,1198.84,1199.43,1252.715
90,1672330200000,1199.44,1199.58,1198.76,1199.49,606.5435
91,1672330500000,1199.5,1199.85,1198.8,1199.29,1002.7648
92,1672330800000,1199.29,1199.66,1198.8,1199.5,446.0731
93,1672331100000,1199.5,1200.36,1199.25,1200.01,683.035
94,1672331400000,1200.01,1201.98,1200.01,1201.84,1186.0891
95,1672331700000,1201.83,1201.88,1200.79,1200.89,1695.2454
96,1672332000000,1200.89,1201.59,1200.88,1201.56,473.8479
97,1672332300000,1201.55,1202.03,1201.55,1201.79,489.0869
98,1672332600000,1201.78,1202.9,1201.78,1201.97,600.8832
99,1672332900000,1201.97,1201.97,1200.69,1200.93,613.1163
100,1672333200000,1200.93,1201.11,1200.69,1200.7,369.4599
101,1672333500000,1200.69,1200.86,1200.5,1200.76,365.9945
102,1672333800000,1200.76,1200.86,1200.22,1200.22,448.2592
103,1672334100000,1200.22,1201.62,1200.22,1201.26,621.4908
104,1672334400000,1201.25,1201.34,1200.34,1200.39,487.8801
105,1672334700000,1200.4,1200.4,1199.6,1199.61,1238.6429
106,1672335000000,1199.6,1199.96,1199.01,1199.02,332.344
107,1672335300000,1199.02,1199.02,1195.03,1196.99,4331.8049
108,1672335600000,1196.99,1197.89,1196.63,1197.88,703.4942
109,1672335900000,1197.88,1197.89,1197.13,1197.14,429.5135
110,1672336200000,1197.14,1198.06,1197.13,1198.05,404.0598
111,1672336500000,1198.05,1198.15,1197.54,1197.87,360.2508
112,1672336800000,1197.86,1197.87,1196.48,1196.57,608.6423
113,1672337100000,1196.58,1196.83,1195.68,1196.31,535.998
114,1672337400000,1196.31,1197.19,1196.3,1196.66,358.198
115,1672337700000,1196.65,1198.06,1196.06,1197.11,583.7026
116,1672338000000,1197.12,1197.27,1196.53,1197.26,378.791
117,1672338300000,1197.26,1197.27,1196.98,1197.14,176.7001
118,1672338600000,1197.14,1197.52,1196.24,1197.16,820.9223
119,1672338900000,1197.15,1197.16,1196.45,1197.09,509.2515
120,1672339200000,1197.09,1197.72,1196.78,1197.58,499.2324
121,1672339500000,1197.57,1197.9,1196.94,1196.96,1172.6326
122,1672339800000,1196.96,1198.09,1196.96,1198.08,485.3514
123,1672340100000,1198.09,1200.47,1198.08,1200.35,1620.3772
124,1672340400000,1200.34,1201.51,1200.34,1201.26,679.4083
125,1672340700000,1201.25,1201.89,1201.19,1201.47,396.6555
126,1672341000000,1201.47,1202.0,1200.92,1201.2,1035.8937
127,1672341300000,1201.2,1201.29,1199.64,1200.57,507.1281
128,1672341600000,1200.56,1201.15,1197.38,1197.68,1766.1954
129,1672341900000,1197.68,1199.06,1197.41,1197.69,750.6937
130,1672342200000,1197.69,1199.34,1197.68,1198.48,469.1404
131,1672342500000,1198.47,1198.93,1198.24,1198.88,349.4275
132,1672342800000,1198.87,1199.23,1198.27,1198.27,394.7878
133,1672343100000,1198.27,1198.44,1197.87,1198.07,256.8643
134,1672343400000,1198.07,1198.26,1196.12,1197.8,912.711
135,1672343700000,1197.81,1198.51,1197.37,1198.44,343.7056
136,1672344000000,1198.44,1199.15,1198.13,1198.6,470.8222
137,1672344300000,1198.59,1198.6,1196.31,1196.46,419.9827
138,1672344600000,1196.45,1197.55,1196.16,1197.25,595.303
139,1672344900000,1197.25,1197.93,1196.2,1196.69,455.9927
140,1672345200000,1196.69,1197.16,1195.4,1196.11,2036.0961
141,1672345500000,1196.11,1197.31,1195.6,1196.23,588.5924
142,1672345800000,1196.23,1197.07,1195.2,1195.2,1478.6873
143,1672346100000,1195.2,1195.65,1191.48,1194.18,6192.628
144,1672346400000,1194.18,1194.63,1193.07,1194.59,1018.6501
145,1672346700000,1194.58,1196.62,1194.17,1196.36,864.8513
146,1672347000000,1196.37,1197.41,1195.64,1197.17,1123.4444
147,1672347300000,1197.18,1197.18,1195.95,1196.38,700.4196
148,1672347600000,1196.38,1197.1,1195.83,1196.66,639.5808
149,1672347900000,1196.66,1196.89,1195.62,1196.88,501.8223
150,1672348200000,1196.89,1196.89,1195.77,1196.05,407.0046
151,1672348500000,1196.06,1196.17,1194.48,1195.31,723.79
152,1672348800000,1195.3,1195.31,1194.14,1195.05,439.6595
153,1672349100000,1195.05,1195.79,1195.04,1195.52,367.1096
154,1672349400000,1195.52,1195.53,1194.81,1194.92,253.9276
155,1672349700000,1194.92,1196.42,1194.91,1196.2,732.4461
156,1672350000000,1196.2,1196.61,1195.93,1196.25,511.2901
157,1672350300000,1196.25,1196.33,1195.24,1195.6,689.5079
158,1672350600000,1195.61,1196.25,1195.49,1195.82,623.1752
159,1672350900000,1195.83,1196.13,1194.87,1195.1,843.2156
160,1672351200000,1195.11,1195.11,1194.21,1194.74,446.5743
161,1672351500000,1194.73,1195.52,1194.64,1195.51,238.3505
162,1672351800000,1195.51,1196.16,1195.51,1196.03,476.019
163,1672352100000,1196.04,1196.04,1195.78,1195.89,248.7631
164,1672352400000,1195.9,1197.42,1195.89,1197.41,716.8742
165,1672352700000,1197.41,1197.75,1197.4,1197.4,466.7644
166,1672353000000,1197.41,1197.41,1195.25,1195.41,597.0747
167,1672353300000,1195.41,1202.89,1195.4,1201.11,3612.6233
168,1672353600000,1201.11,1201.41,1197.65,1197.82,1594.2572
169,1672353900000,1197.82,1198.61,1197.81,1198.08,554.6576
170,1672354200000,1198.08,1199.63,1198.07,1199.12,631.9853
171,1672354500000,1199.12,1199.12,1197.71,1197.81,388.141
172,1672354800000,1197.81,1199.9,1197.08,1199.46,1074.4069
173,1672355100000,1199.46,1200.38,1199.01,1199.34,512.0741
174,1672355400000,1199.33,1203.5,1199.12,1202.46,3552.9996
175,1672355700000,1202.46,1203.63,1201.02,1201.58,1170.9827
176,1672356000000,1201.58,1201.96,1200.95,1201.35,564.7985
177,1672356300000,1201.35,1202.69,1200.81,1201.47,589.1169
178,1672356600000,1201.47,1204.18,1200.92,1203.53,1783.5339
179,1672356900000,1203.53,1203.76,1201.98,1202.38,738.9195
180,1672357200000,1202.38,1202.48,1201.54,1202.02,435.6416
181,1672357500000,1202.03,1202.03,1200.93,1201.1,379.227
182,1672357800000,1201.1,1201.58,1200.83,1201.45,396.5963
183,1672358100000,1201.46,1201.75,1200.48,1200.49,430.8607
184,1672358400000,1200.48,1200.68,1199.7,1200.3,664.3069
185,1672358700000,1200.31,1201.08,1200.22,1200.74,409.5927
186,1672359000000,1200.75,1200.95,1199.31,1199.53,443.8204
187,1672359300000,1199.54,1199.67,1198.8,1199.27,613.1086
188,1672359600000,1199.27,1200.86,1199.08,1200.56,583.297
189,1672359900000,1200.56,1201.81,1200.55,1201.62,621.5349
190,1672360200000,1201.63,1201.68,1200.98,1200.98,324.6513
191,1672360500000,1200.99,1202.15,1200.86,1200.87,422.8497
192,1672360800000,1200.87,1202.15,1200.86,1201.47,675.5445
193,1672361100000,1201.47,1201.8,1200.8,1200.8,301.5595
194,1672361400000,1200.81,1200.81,1199.89,1200.47,278.2813
195,1672361700000,1200.47,1200.67,1199.85,1200.03,320.8407
196,1672362000000,1200.03,1200.76,1199.97,1200.76,270.9387
197,1672362300000,1200.76,1200.76,1199.0,1199.14,500.9933
198,1672362600000,1199.14,1200.03,1199.07,1199.27,397.2098
199,1672362900000,1199.26,1199.93,1199.19,1199.41,212.6651
200,1672363200000,1199.41,1199.48,1198.84,1199.3,409.7419
201,1672363500000,1199.29,1199.81,1199.05,1199.06,250.2526
202,1672363800000,1199.06,1199.06,1197.68,1197.68,398.806
203,1672364100000,1197.68,1197.69,1195.2,1195.54,1603.8142
204,1672364400000,1195.54,1196.88,1195.53,1196.39,567.6961
205,1672364700000,1196.39,1197.24,1196.11,1196.38,566.3941
206,1672365000000,1196.37,1196.7,1195.98,1196.7,619.9384
207,1672365300000,1196.69,1197.01,1195.98,1195.99,259.6386
208,1672365600000,1195.99,1196.98,1195.66,1196.61,843.3824
209,1672365900000,1196.6,1196.97,1196.3,1196.96,353.8503
210,1672366200000,1196.96,1197.26,1196.9,1197.07,364.9054
211,1672366500000,1197.06,1197.07,1196.08,1196.08,327.1666
212,1672366800000,1196.08,1196.66,1195.18,1195.65,1201.1837
213,1672367100000,1195.65,1197.01,1195.64,1196.8,716.7956
214,1672367400000,1196.8,1196.94,1196.31,1196.94,609.6459
215,1672367700000,1196.94,1198.42,1196.93,1198.33,904.9022
216,1672368000000,1198.33,1199.94,1198.32,1199.29,1204.1558
217,1672368300000,1199.3,1200.32,1198.63,1198.63,672.5412
218,1672368600000,1198.64,1198.64,1196.18,1196.89,984.1094
219,1672368900000,1196.88,1197.69,1195.97,1197.68,2002.9985
220,1672369200000,1197.68,1198.26,1197.68,1197.9,475.7569
221,1672369500000,1197.9,1199.08,1197.77,1198.09,627.21
222,1672369800000,1198.1,1198.43,1197.64,1197.73,526.1028
223,1672370100000,1197.73,1198.1,1197.47,1197.48,324.5744
224,1672370400000,1197.48,1197.91,1196.12,1197.91,901.392
225,1672370700000,1197.91,1198.19,1197.28,1198.08,351.9659
226,1672371000000,1198.08,1199.99,1198.04,1198.99,2011.6521
227,1672371300000,1198.98,1199.21,1198.79,1198.8,504.3798
228,1672371600000,1198.81,1198.81,1198.24,1198.42,414.3733
229,1672371900000,1198.41,1198.53,1198.18,1198.42,392.4098
230,1672372200000,1198.43,1198.48,1198.16,1198.45,287.2935
231,1672372500000,1198.44,1198.48,1197.58,1197.59,364.0572
232,1672372800000,1197.59,1197.97,1196.78,1197.67,1406.7458
233,1672373100000,1197.67,1197.68,1196.7,1197.01,591.1414
234,1672373400000,1197.01,1197.01,1196.44,1196.6,519.3743
235,1672373700000,1196.6,1196.79,1195.9,1196.71,593.4212
236,1672374000000,1196.7,1196.96,1196.54,1196.75,463.759
237,1672374300000,1196.76,1197.28,1196.54,1196.59,612.7723
238,1672374600000,1196.59,1196.71,1196.09,1196.22,500.67
239,1672374900000,1196.22,1197.29,1196.09,1197.28,596.1909
240,1672375200000,1197.29,1197.38,1196.86,1196.93,584.3509
241,1672375500000,1196.92,1197.78,1196.68,1197.78,587.0667
242,1672375800000,1197.78,1197.91,1197.17,1197.7,1310.3255
243,1672376100000,1197.7,1197.99,1197.7,1197.9,452.4084
244,1672376400000,1197.89,1197.94,1195.77,1196.31,2161.8795
245,1672376700000,1196.32,1196.56,1195.68,1196.05,896.9102
246,1672377000000,1196.05,1196.05,1195.54,1195.61,544.2582
247,1672377300000,1195.62,1196.05,1195.0,1195.01,1946.8633
248,1672377600000,1195.0,1195.8,1194.79,1195.79,759.4119
249,1672377900000,1195.79,1195.87,1195.49,1195.86,511.424
250,1672378200000,1195.86,1195.9,1195.04,1195.04,1685.7198
251,1672378500000,1195.05,1195.18,1194.68,1194.69,668.1671
252,1672378800000,1194.7,1195.59,1194.4,1195.59,876.7291
253,1672379100000,1195.58,1195.81,1193.12,1193.12,3018.0133
254,1672379400000,1193.12,1194.02,1191.48,1194.01,3821.3475
255,1672379700000,1194.02,1194.21,1193.25,1193.98,948.5272
256,1672380000000,1193.98,1193.99,1193.09,1193.54,991.4917
257,1672380300000,1193.53,1195.66,1193.53,1194.96,1281.4518
258,1672380600000,1194.97,1195.06,1194.25,1194.45,851.507
259,1672380900000,1194.44,1195.47,1194.04,1194.04,913.6412
260,1672381200000,1194.05,1194.21,1193.62,1193.79,642.731
261,1672381500000,1193.79,1195.03,1193.78,1194.86,436.2078
262,1672381800000,1194.85,1194.86,1194.35,1194.82,203.6141
263,1672382100000,1194.82,1194.86,1194.51,1194.86,369.0887
264,1672382400000,1194.86,1194.86,1194.11,1194.12,363.8493
265,1672382700000,1194.12,1195.22,1194.1,1195.21,404.0459
266,1672383000000,1195.22,1195.22,1193.18,1193.95,888.4657
267,1672383300000,1193.96,1194.25,1193.29,1193.86,649.7509
268,1672383600000,1193.87,1194.24,1193.56,1193.64,403.0441
269,1672383900000,1193.63,1193.64,1193.28,1193.44,423.8079
270,1672384200000,1193.43,1193.57,1193.13,1193.13,482.0317
271,1672384500000,1193.13,1193.14,1192.0,1192.0,488.5526
272,1672384800000,1192.0,1192.11,1186.58,1187.82,10027.8729
273,1672385100000,1187.81,1188.97,1185.0,1188.56,6318.1908
274,1672385400000,1188.57,1189.38,1184.59,1189.33,5323.8983
275,1672385700000,1189.33,1189.33,1187.43,1189.26,1757.5285
276,1672386000000,1189.26,1189.34,1188.5,1188.51,1450.1832
277,1672386300000,1188.5,1189.13,1187.85,1188.77,1565.2659
278,1672386600000,1188.77,1189.04,1187.8,1188.07,1330.0054
279,1672386900000,1188.07,1189.1,1187.11,1188.26,1395.0409
280,1672387200000,1188.26,1189.83,1188.16,1189.47,1307.353
281,1672387500000,1189.46,1189.83,1188.46,1189.57,984.4801
282,1672387800000,1189.57,1190.17,1189.39,1189.81,658.7137
283,1672388100000,1189.82,1189.91,1189.11,1189.75,696.196
284,1672388400000,1189.75,1189.81,1188.75,1188.96,677.6906
285,1672388700000,1188.97,1189.8,1188.2,1189.63,1309.6607
286,1672389000000,1189.62,1189.65,1189.3,1189.49,537.4964
287,1672389300000,1189.49,1189.89,1188.92,1188.93,889.5333
288,1672389600000,1188.93,1190.55,1188.92,1190.54,928.0963
289,1672389900000,1190.54,1191.59,1190.47,1191.38,925.0142
290,1672390200000,1191.38,1192.18,1191.37,1191.94,723.3981
291,1672390500000,1191.93,1191.94,1190.92,1191.07,558.6187
292,1672390800000,1191.07,1191.48,1191.07,1191.45,790.1935
293,1672391100000,1191.44,1192.19,1191.44,1192.09,354.239
294,1672391400000,1192.09,1192.67,1191.85,1192.66,815.8694
295,1672391700000,1192.66,1193.66,1192.43,1193.21,1227.5804
296,1672392000000,1193.2,1194.84,1193.03,1194.21,1569.2989
297,1672392300000,1194.2,1194.61,1193.6,1194.32,1315.5741
298,1672392600000,1194.32,1194.33,1193.27,1193.41,925.7552
299,1672392900000,1193.42,1193.49,1192.88,1193.0,697.9891
300,1672393200000,1192.99,1193.15,1192.77,1193.14,632.4283
301,1672393500000,1193.15,1193.15,1192.18,1192.18,375.0427
302,1672393800000,1192.19,1193.57,1191.66,1193.26,798.8342
303,1672394100000,1193.26,1193.32,1192.69,1192.7,623.154
304,1672394400000,1192.71,1193.26,1192.32,1193.06,704.061
305,1672394700000,1193.06,1193.37,1192.72,1192.83,1148.9026
306,1672395000000,1192.82,1192.87,1192.12,1192.13,378.3439
307,1672395300000,1192.13,1192.32,1191.63,1191.77,651.7929
308,1672395600000,1191.77,1192.41,1191.77,1192.32,485.7472
309,1672395900000,1192.31,1192.59,1191.97,1192.06,641.5881
310,1672396200000,1192.07,1192.19,1191.86,1191.86,417.1229
311,1672396500000,1191.86,1192.3,1191.86,1192.3,415.0495
312,1672396800000,1192.29,1192.99,1191.95,1191.96,963.9776
313,1672397100000,1191.96,1191.96,1190.93,1191.04,1245.5699
314,1672397400000,1191.05,1191.2,1190.59,1191.12,482.2005
315,1672397700000,1191.12,1191.17,1190.77,1190.94,476.1376
316,1672398000000,1190.94,1191.69,1190.93,1191.32,480.1348
317,1672398300000,1191.31,1191.65,1190.73,1191.65,428.0109
318,1672398600000,1191.65,1191.69,1190.7,1190.75,609.402
319,1672398900000,1190.76,1191.66,1190.75,1191.45,390.0739
320,1672399200000,1191.45,1192.74,1191.44,1192.53,717.7927
321,1672399500000,1192.53,1192.81,1192.07,1192.8,328.7492
322,1672399800000,1192.8,1192.88,1192.54,1192.88,530.873
323,1672400100000,1192.88,1193.18,1192.63,1193.16,588.9605
324,1672400400000,1193.15,1193.16,1190.72,1191.45,1654.5797
325,1672400700000,1191.46,1191.51,1190.8,1191.08,726.1922
326,1672401000000,1191.09,1191.09,1190.75,1190.76,441.865
327,1672401300000,1190.75,1190.84,1190.3,1190.7,649.4912
328,1672401600000,1190.69,1190.72,1190.43,1190.67,529.8269
329,1672401900000,1190.67,1191.24,1190.34,1190.34,1158.0573
330,1672402200000,1190.35,1190.57,1190.27,1190.37,887.6041
331,1672402500000,1190.36,1191.13,1190.26,1190.59,1028.865
332,1672402800000,1190.58,1190.96,1188.57,1189.72,2306.9375
333,1672403100000,1189.71,1190.17,1189.01,1189.74,809.2754
334,1672403400000,1189.74,1192.96,1189.52,1192.72,2279.8739
335,1672403700000,1192.72,1193.33,1192.02,1193.16,1175.2692
336,1672404000000,1193.15,1193.17,1191.93,1192.34,755.6335
337,1672404300000,1192.34,1193.46,1192.34,1192.48,974.7916
338,1672404600000,1192.48,1193.43,1192.47,1193.23,679.2889
339,1672404900000,1193.23,1193.24,1192.13,1192.18,661.3802
340,1672405200000,1192.17,1193.31,1191.47,1193.03,1090.8452
341,1672405500000,1193.02,1193.48,1192.46,1193.29,1152.6746
342,1672405800000,1193.29,1193.46,1192.49,1192.49,848.7501
343,1672406100000,1192.5,1193.34,1192.43,1192.69,922.3576
344,1672406400000,1192.69,1192.69,1191.94,1191.95,425.7681
345,1672406700000,1191.94,1191.95,1190.97,1190.97,469.9165
346,1672407000000,1190.98,1191.75,1190.07,1190.25,1221.0834
347,1672407300000,1190.26,1190.96,1190.03,1190.41,795.5194
348,1672407600000,1190.4,1191.08,1190.01,1191.04,1190.1882
349,1672407900000,1191.03,1191.04,1190.11,1190.48,512.6052
350,1672408200000,1190.48,1190.77,1189.82,1190.51,587.1529
351,1672408500000,1190.5,1190.87,1190.05,1190.66,615.9726
352,1672408800000,1190.65,1190.66,1189.89,1189.89,464.5294
353,1672409100000,1189.9,1192.14,1189.37,1191.49,1263.6581
354,1672409400000,1191.5,1192.74,1191.16,1191.24,2828.3552
355,1672409700000,1191.25,1191.71,1191.24,1191.42,493.769
356,1672410000000,1191.42,1191.63,1190.96,1191.36,536.1538
357,1672410300000,1191.35,1192.01,1191.35,1191.97,1721.0977
358,1672410600000,1191.98,1194.11,1189.29,1193.52,2914.2334
359,1672410900000,1193.52,1194.07,1192.53,1192.53,1017.2173
360,1672411200000,1192.54,1192.55,1189.93,1192.08,2448.8478
361,1672411500000,1192.09,1192.09,1181.08,1186.5,10991.3978
362,1672411800000,1186.5,1188.56,1185.01,1188.03,3133.6618
363,1672412100000,1188.03,1189.41,1186.97,1189.32,1580.0599
364,1672412400000,1189.32,1189.54,1187.73,1188.48,1085.077
365,1672412700000,1188.48,1188.74,1187.46,1187.85,1028.9475
366,1672413000000,1187.86,1190.29,1187.85,1190.1,1151.4677
367,1672413300000,1190.1,1198.71,1189.99,1196.05,5960.2606
368,1672413600000,1196.04,1197.02,1194.35,1195.23,1420.8035
369,1672413900000,1195.24,1196.11,1193.85,1193.95,1099.6454
370,1672414200000,1193.95,1195.09,1193.25,1193.96,1295.5384
371,1672414500000,1193.96,1196.6,1193.9,1194.93,1602.2495
372,1672414800000,1194.93,1196.25,1194.5,1196.17,1531.7254
373,1672415100000,1196.16,1197.56,1195.27,1196.54,2123.7591
374,1672415400000,1196.53,1196.54,1194.95,1194.95,965.5239
375,1672415700000,1194.96,1195.58,1194.59,1195.07,686.0772
376,1672416000000,1195.07,1196.15,1194.96,1194.97,1075.1309
377,1672416300000,1194.96,1195.93,1194.59,1195.52,793.4107
378,1672416600000,1195.51,1195.64,1194.03,1194.04,704.6204
379,1672416900000,1194.03,1194.28,1193.33,1193.34,671.6294
380,1672417200000,1193.33,1193.91,1193.07,1193.29,574.0252
381,1672417500000,1193.28,1193.77,1192.84,1192.99,663.9919
382,1672417800000,1193.0,1194.64,1192.77,1194.37,790.4217
383,1672418100000,1194.37,1194.63,1194.0,1194.34,352.8099
384,1672418400000,1194.35,1194.35,1193.75,1193.77,375.4555
385,1672418700000,1193.77,1195.16,1193.76,1195.15,339.857
386,1672419000000,1195.16,1195.18,1194.56,1194.99,349.5151
387,1672419300000,1194.99,1195.75,1194.77,1195.52,710.7959
388,1672419600000,1195.52,1195.71,1194.82,1194.82,497.61
389,1672419900000,1194.82,1195.05,1194.09,1194.81,535.0375
390,1672420200000,1194.81,1195.16,1194.0,1194.13,593.6618
391,1672420500000,1194.13,1194.63,1194.13,1194.47,374.8374
392,1672420800000,1194.47,1194.61,1194.02,1194.35,357.3737
393,1672421100000,1194.35,1195.94,1194.35,1194.93,758.7943
394,1672421400000,1194.93,1195.79,1194.73,1195.79,398.235
395,1672421700000,1195.79,1196.1,1193.86,1194.23,833.4475
396,1672422000000,1194.23,1195.27,1194.23,1195.0,692.5918
397,1672422300000,1195.0,1195.06,1194.56,1194.57,259.7456
398,1672422600000,1194.57,1194.89,1193.87,1194.05,372.1906
399,1672422900000,1194.04,1195.69,1193.91,1195.55,663.8807
400,1672423200000,1195.55,1195.6,1194.57,1195.43,662.3101
401,1672423500000,1195.43,1195.96,1195.43,1195.84,397.4509
402,1672423800000,1195.85,1196.07,1195.45,1195.46,404.5771
403,1672424100000,1195.46,1196.06,1195.37,1195.38,450.2525
404,1672424400000,1195.38,1195.38,1194.39,1194.55,393.9178
405,1672424700000,1194.56,1195.61,1194.02,1195.51,485.27
406,1672425000000,1195.51,1196.79,1195.24,1196.79,567.3365
407,1672425300000,1196.78,1197.51,1196.27,1196.43,744.6515
408,1672425600000,1196.43,1196.88,1196.08,1196.68,386.0953
409,1672425900000,1196.68,1197.1,1196.5,1196.98,349.4628
410,1672426200000,1196.99,1198.24,1196.6,1198.13,633.3633
411,1672426500000,1198.14,1198.3,1197.25,1197.65,612.0631
412,1672426800000,1197.66,1197.97,1196.62,1196.77,676.8986
413,1672427100000,1196.77,1197.05,1196.42,1196.42,405.0617
414,1672427400000,1196.43,1197.01,1195.76,1195.78,639.3727
415,1672427700000,1195.77,1196.47,1195.74,1195.97,399.1354
416,1672428000000,1195.97,1196.6,1195.77,1196.51,368.5253
417,1672428300000,1196.51,1196.98,1196.15,1196.71,320.0735
418,1672428600000,1196.71,1196.8,1196.54,1196.56,382.5446
419,1672428900000,1196.56,1196.57,1195.73,1196.24,562.6953
420,1672429200000,1196.25,1196.62,1195.85,1196.48,419.18
